,main,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
855,1013702,1007517,1013678.0,1013903.0,1007404.0,1014326.0,1013702.0,1013461.0,1013692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,1013703,1007590,1013218.0,1007520.0,1007555.0,1012986.0,1013718.0,1013703.0,1013387.0,1011310.0,1013748.0,1007539,1013220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,1013704,1013421,1007395.0,1013747.0,1013704.0,1013471.0,1013479.0,1014329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1013705,1013705,1014049.0,1014286.0,1014508.0,1013694.0,1013619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,1013706,1010428,1014005.0,1014351.0,1014379.0,1014358.0,1014362.0,1014378.0,1013830.0,1014045.0,1014365.0,1014058,1014359,1013706,1014041,1014356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,1013707,1013707,1013378.0,1013466.0,1013663.0,1013381.0,1014288.0,1014441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,1013708,1013708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1013709,1013709,1014393.0,1014392.0,1009713.0,1014416.0,1014253.0,1014396.0,1014246.0,1010577.0,1007372.0,1014245,1014394,1009702,1014792,1009711,1014395.0,1009703.0,1009716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,1013710,1013710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,1013711,1014485,1014464.0,1014479.0,1014046.0,1014487.0,1013484.0,1014377.0,1013550.0,1014435.0,1014486.0,1014382,1014554,1014484,1014481,1014423,1014300.0,1014381.0,1014561.0,1014483.0,1014509.0,1014408.0,1014490.0,1014495.0,1007415.0,1014340.0,1014430.0,1014482.0,1013711.0,1014384.0,1014429.0,1014555.0,1014352.0,1014427.0,1014470.0,1007629.0,1014556.0,1007417.0,1007414.0,1014467.0,1014462.0,1014368.0,1014473.0,1014388.0,1014383.0,1014385.0,1014367.0,1014369.0,1007622.0,1007416.0,1014476.0,1007605.0,1014424.0,1007532.0,1014492.0,1014493.0,1007332.0,1014285.0,1014494.0,1014469.0,1014465.0,1014466.0,1014475.0
865,1013712,1013884,1013803.0,1013882.0,1007547.0,1013712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,1013713,1007336,1013242.0,1013713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,1013714,1014605,1010578.0,1013714.0,1009296.0,1007344.0,1007428.0,1013497.0,1014612.0,1013601.0,1013679.0,1007425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,1013715,1007396,1012546.0,1014619.0,1013456.0,1013676.0,1013715.0,1014569.0,1014060.0,1014537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,1013716,1013450,1013716.0,1011307.0,1010422.0,1007538.0,1013452.0,1013898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,1013720,1013654,1013719.0,1014064.0,1014105.0,1013413.0,1013774.0,1014143.0,1013892.0,1013720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,1013722,1014304,1013465.0,1007565.0,1013005.0,1013569.0,1014563.0,1014039.0,1014607.0,1013006.0,1012830.0,1013457,1007537,1007571,1007523,1013722,1013877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,1013725,1013422,1013901.0,1012818.0,1007481.0,1013725.0,1014053.0,1007488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,1013726,1007591,1007647.0,1013383.0,1013312.0,1007637.0,1013726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,1013727,1013754,1010406.0,1014296.0,1013727.0,1013453.0,1007496.0,1013024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,1013728,1013492,1013349.0,1013489.0,1014077.0,1014324.0,1014067.0,1014079.0,1014066.0,1014076.0,1014078.0,1013728,1014073,1007645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1013729,1013729,1013225.0,1013807.0,1013753.0,1013684.0,1009554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,1013730,1013913,1013257.0,1013879.0,1013749.0,1013730.0,1010846.0,1013256.0,1010845.0,1013258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,1013731,1012547,1007347.0,1014448.0,1013731.0,1013880.0,1013751.0,1007617.0,1013425.0,1010427.0,1013023.0,1012984,1007536,1007437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,1013732,1013746,1010405.0,1011331.0,1013454.0,1013750.0,1013797.0,1013732.0,1012981.0,1013284.0,1007652.0,1013762,1010843,1014614,1014321,1013893,1013871.0,1007653.0,1007500.0,1013577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,1013733,1013287,1013288.0,1007482.0,1014315.0,1013418.0,1013734.0,1013868.0,1013733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,1013734,1013287,1013288.0,1007482.0,1014315.0,1013418.0,1013734.0,1013868.0,1013733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1013745,1013745,1014542.0,1013238.0,1012799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,1013746,1013746,1010405.0,1011331.0,1013454.0,1013732.0,1012981.0,1013284.0,1007652.0,1013762.0,1010843.0,1014614,1014321,1013893,1007653,1007500,1013577.0,1007345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,1013748,1007590,1013218.0,1007520.0,1007555.0,1012986.0,1013718.0,1013703.0,1013387.0,1011310.0,1013748.0,1007539,1013220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,1013749,1013913,1013257.0,1013879.0,1007594.0,1013730.0,1013749.0,1013258.0,1013256.0,1010845.0,1010846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,1013750,1013454,1013750.0,1013797.0,1013627.0,1013732.0,1013284.0,1012981.0,1010843.0,1013762.0,1013893.0,1013871,1013490,1007500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,1013751,1012547,1007347.0,1014448.0,1013731.0,1013751.0,1007617.0,1010427.0,1013023.0,1012984.0,1007536.0,1007437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,1013752,1014069,1013752.0,1014120.0,1013756.0,1014450.0,1014280.0,1014063.0,1007350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,1013753,1013729,1013656.0,1013225.0,1007381.0,1013807.0,1013753.0,1013684.0,1013653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,1013754,1013286,1013754.0,1010406.0,1014296.0,1013727.0,1013453.0,1007496.0,1013024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1013755,1014376,1013876.0,1014476.0,1007605.0,1014046.0,1014258.0,1014561.0,1007376.0,1014467.0,1013484.0,1007332,1013550,1013755,1014285,1014480,1014340.0,1007379.0,1014466.0,1014475.0,1014465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,1013756,1014069,1013752.0,1014120.0,1013756.0,1014450.0,1014280.0,1014063.0,1007350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,1013757,1014571,1014611.0,1013456.0,1014512.0,1013757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,1013758,1007599,1012548.0,1013758.0,1013873.0,1013279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,1013759,1009710,1013629.0,1014604.0,1013547.0,1011314.0,1013832.0,1013833.0,1014412.0,1007545.0,1013541.0,1014602,1013759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,1013763,1013813,1007390.0,1013023.0,1013763.0,1007536.0,1007437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,1013764,1013764,1007398.0,1010404.0,1014071.0,1013684.0,1009554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,1013772,1014125,1007658.0,1014052.0,1007636.0,1013475.0,1013772.0,1007370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,1013775,1013419,1014155.0,1013424.0,1014064.0,1013775.0,1013413.0,1013420.0,1013414.0,1013423.0,1013773.0,1013996,1013281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,1013778,1013683,1013580.0,1013686.0,1013575.0,1013685.0,1013026.0,1013022.0,1007391.0,1013021.0,1013778.0,1013315,1013574,1013278,1013805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,1013779,1014350,1010428.0,1007604.0,1014353.0,1014348.0,1014354.0,1013780.0,1010576.0,1013320.0,1014366.0,1014426,1014239,1014360,1014043,1014364,1010409.0,1013837.0,1007606.0,1014355.0,1013779.0,1007600.0,1014044.0,1014361.0,1014370.0,1014432.0,1014570.0,1014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,1013780,1014350,1010428.0,1007604.0,1014353.0,1014348.0,1014354.0,1013780.0,1010576.0,1013320.0,1014366.0,1014426,1014239,1014360,1014043,1014364,1010409.0,1013837.0,1007606.0,1014355.0,1013779.0,1007600.0,1014044.0,1014361.0,1014370.0,1014432.0,1014570.0,1014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,1013781,1013783,1007649.0,1013782.0,1013781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,1013782,1013783,1007649.0,1013782.0,1013781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,1013783,1013783,1007649.0,1013782.0,1013781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,1013784,1013786,1013784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,1013785,1014265,1013785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,1013787,1007378,1007377.0,1014336.0,1013642.0,1013787.0,1013761.0,1013231.0,1007468.0,1014319.0,1013510.0,1013571,1013806,1010579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,1013788,1012809,1013482.0,1007556.0,1013788.0,1013691.0,1014345.0,1014121.0,1013270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,1013789,1013460,1013417.0,1007495.0,1014149.0,1013791.0,1013789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,1013790,1015561,1007325.0,1013277.0,1007583.0,1007349.0,1013790.0,1013793.0,1014347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,1013791,1013460,1013573.0,1013417.0,1012380.0,1014149.0,1013791.0,1013416.0,1013789.0,1012958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,1013793,1015561,1007325.0,1013277.0,1007583.0,1007349.0,1013790.0,1013793.0,1014347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,1013794,1009707,1014129.0,1013507.0,1007420.0,1013640.0,1013011.0,1013794.0,1013254.0,1013599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,1013795,1013687,1013504.0,1013502.0,1014322.0,1014124.0,1007498.0,1024587.0,1014373.0,1013795.0,1013331.0,1014594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,1013796,1014322,1013455.0,1014124.0,1014594.0,1013796.0,1013798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,1013797,1013454,1013750.0,1013797.0,1013627.0,1013732.0,1013284.0,1012981.0,1010843.0,1013762.0,1013893.0,1013871,1013490,1007500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,1013798,1014322,1013455.0,1014124.0,1014594.0,1013796.0,1013798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,1013799,1012823,1013450.0,1007423.0,1013799.0,1007497.0,1013898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,1013800,1007597,1014007.0,1012817.0,1012810.0,1007601.0,1013681.0,1012699.0,1013800.0,1013335.0,1011308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,1013801,1013801,1013611.0,1013333.0,1013639.0,1013542.0,1013689.0,1013671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,1013802,1010919,1012547.0,1013802.0,1013880.0,1013241.0,1013721.0,1007348.0,1013425.0,1013717.0,1010908.0,1010427,1010422,1013451,1013500,1013459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,1013803,1007547,1013803.0,1013712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,1013804,1011303,1014277.0,1014276.0,1011302.0,1011304.0,1007573.0,1014295.0,1012004.0,1011313.0,1011316.0,1011309,1013804,1012991,1007429,1007630,1013470.0,1013595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,1013807,1013729,1013656.0,1013225.0,1007381.0,1013807.0,1013753.0,1013684.0,1013653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,1013808,1011305,1022905.0,1013224.0,1013808.0,1013470.0,1013650.0,1011316.0,1013809.0,1007593.0,1007607.0,1013353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,1013809,1011305,1013224.0,1013643.0,1013568.0,1013808.0,1014603.0,1013650.0,1011306.0,1013644.0,1007593.0,1013809,1013353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,1013810,1013810,1013812.0,1007343.0,1013505.0,1014054.0,1013699.0,1007621.0,1007642.0,1007574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,1013811,1007419,1013554.0,1013811.0,1007542.0,1013922.0,1007398.0,1013919.0,1013540.0,1014323.0,1008002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,1013812,1013810,1013812.0,1007343.0,1013505.0,1014054.0,1013699.0,1007621.0,1007642.0,1007574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,1013813,1013813,1007489.0,1013480.0,1007390.0,1007499.0,1013763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,1013828,1014609,1014599.0,1013828.0,1022386.0,1022387.0,1022388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,1013829,1014057,1013829.0,1014543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,1013830,1007449,1014351.0,1014378.0,1013830.0,1014359.0,1013706.0,1014357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,1013831,1013498,1013494.0,1013831.0,1007598.0,1007432.0,1014040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,1013832,1012989,1013629.0,1011314.0,1013832.0,1013833.0,1014412.0,1014279.0,1013759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,1013833,1012989,1013629.0,1011314.0,1013832.0,1013833.0,1014412.0,1014279.0,1013759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,1013834,1014349,1013693.0,1007376.0,1013834.0,1014480.0,1012811.0,1007379.0,1007422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,1013835,1007449,1014312.0,1007603.0,1013835.0,1014357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,1013836,1013836,1014611.0,1014298.0,1014512.0,1014557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,1013837,1014350,1007604.0,1014431.0,1014474.0,1014422.0,1014434.0,1013780.0,1010576.0,1014491.0,1014421.0,1014428,1014426,1014472,1013019,1014363,1014425.0,1014793.0,1010409.0,1013837.0,1013779.0,1007600.0,1014361.0,1014370.0,1014432.0,1014570.0,1014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,1013838,1014257,1014500.0,1014437.0,1013838.0,1014242.0,1014506.0,1014550.0,1014507.0,1014262.0,1014256.0,1014259,1014442,1014436,1014503,1014238,1014566.0,1014505.0,1014254.0,1007394.0,1014502.0,1014261.0,1014443.0,1014444.0,1014551.0,1014271.0,1014553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,1013839,1013737,1014380.0,1014468.0,1013839.0,1014565.0,1014042.0,1014004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,1013840,1007530,1014338.0,1013321.0,1014158.0,1007551.0,1013548.0,1012834.0,1014083.0,1014309.0,1014330.0,1013276,1009329,1013840,1007558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,1013846,1013862,1007561.0,1014032.0,1007578.0,1010941.0,1013546.0,1007485.0,1013846.0,1014062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,1013862,1013862,1007578.0,1007387.0,1014263.0,1013846.0,1014062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,1013864,1013476,1013864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,1013865,1014061,1013363.0,1013865.0,1013386.0,1013385.0,1012820.0,1014291.0,1012990.0,1014290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,1013868,1013287,1007325.0,1007482.0,1014315.0,1013418.0,1013734.0,1013868.0,1014347.0,1013733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1013869,1014610,1013869.0,1014267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1013871,1013454,1013750.0,1013797.0,1013627.0,1013732.0,1013284.0,1012981.0,1010843.0,1013762.0,1013893.0,1013871,1013490,1007500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,1013872,1014274,1007552.0,1014499.0,1013881.0,1007518.0,1013025.0,1013872.0,1013499.0,1007562.0,1014498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,1013874,1007509,1007412.0,1013874.0,1012823.0,1013921.0,1007497.0,1013912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,1013876,1014376,1013876.0,1014476.0,1007605.0,1014046.0,1014258.0,1007376.0,1014467.0,1013484.0,1007332.0,1013550,1013755,1014285,1014340,1014480,1012811.0,1007379.0,1014466.0,1014475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,1013877,1014304,1013465.0,1007565.0,1013005.0,1013569.0,1014563.0,1014039.0,1014607.0,1013006.0,1012830.0,1013457,1007537,1007571,1007523,1013722,1013877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,1013878,1013492,1013349.0,1013489.0,1014077.0,1013305.0,1013878.0,1014324.0,1014079.0,1014066.0,1007380.0,1014078,1013390,1014073,1012956,1014076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,1013879,1013913,1013257.0,1013879.0,1007594.0,1013730.0,1013749.0,1013258.0,1013256.0,1010845.0,1010846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,1013880,1010919,1012547.0,1013802.0,1013731.0,1013880.0,1007617.0,1013241.0,1013425.0,1013717.0,1010908.0,1010427,1013721,1014448,1013500,1013459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1013881,1014274,1007552.0,1014499.0,1013881.0,1007518.0,1013872.0,1007562.0,1014498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1013882,1013884,1014134.0,1014328.0,1013336.0,1013283.0,1013882.0,1014373.0,1007547.0,1013712.0,1014325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,1013883,1012550,1009553.0,1013545.0,1012701.0,1013888.0,1013004.0,1013271.0,1007584.0,1014270.0,1013555.0,1013003,1012831,1014152,1013904,1007557,1013886.0,1014033.0,1013883.0,1014114.0,1014048.0,1014539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1013884,1013884,1014134.0,1014328.0,1013336.0,1013283.0,1013882.0,1014373.0,1007547.0,1013712.0,1014325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,1013885,1014346,1007553.0,1013885.0,1014333.0,1013275.0,1007579.0,1013339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,1013887,1012947,1013887.0,1013920.0,1013219.0,1013923.0,1013915.0,1013221.0,1013415.0,1013895.0,1007354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1013888,1013003,1013004.0,1013271.0,1012831.0,1007584.0,1013010.0,1013883.0,1014270.0,1014152.0,1012550.0,1009553,1013904,1014048,1013555,1007557,1013545.0,1013886.0,1013888.0,1014114.0,1014539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1013889,1013613,1013566.0,1007566.0,1013889.0,1013914.0,1007528.0,1007589.0,1007521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,1013890,1013890,1013636.0,1013894.0,1013968.0,1007591.0,1013383.0,1014117.0,1013641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,1013891,1013350,1014292.0,1014294.0,1013891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,1013893,1013746,1011331.0,1013454.0,1013750.0,1013797.0,1013732.0,1012981.0,1013284.0,1010843.0,1013762.0,1014614,1014321,1013893,1013871,1007500,1013577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,1013896,1013896,1007508.0,1014113.0,1014137.0,1013380.0,1010844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,1013897,1014050,1014560.0,1007428.0,1007344.0,1014564.0,1014273.0,1007527.0,1007389.0,1013558.0,1013897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,1013900,1013900,1013477.0,1013899.0,1013902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,1013901,1013422,1013901.0,1012818.0,1007481.0,1013725.0,1014053.0,1007488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,1013902,1013477,1012816.0,1013900.0,1013899.0,1013902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,1013903,1007517,1013678.0,1013903.0,1013340.0,1007404.0,1007469.0,1013702.0,1013461.0,1013692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
